,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Background End Time,Mean Onset Temp,Flare Peak Temp,Peak Time NoSub,Peak Time,Fancy Temp,Fancy EM,Peak Temp,Peak EM,Mean Onset 1/8,Mean Onset 1/6,Mean Onset 1/4,Mean Onset 1/3,Mean Onset 1/2,Mean Onset 2/3,Mean Onset 3/4,Flare Max Temp,Flare Max EM,Fancy Onset,Flare Peak EM
316,2016-02-24 18:40:00.000,2016-02-24 18:44:00.000,2016-02-24 18:48:00.000,B4.3,-770.34534,-45.4645182,2506,2016-02-24 18:46:28.608,2016-02-24 18:39:40,,,2016-02-24 18:46:28.608,2016-02-24 18:46:28.608,,,9.812657226904493,2.218243386510318e+47,"(19.67190781757915, 5.4408946904716656e+45)","(18.33756318536411, 7.016515699835142e+45)","(14.968505713837082, 1.125328286465952e+46)","(14.1162235550789, 1.4214210612662765e+46)","(12.677676510990539, 1.7122222355432215e+46)","(11.8313939338746, 3.730186503537578e+46)","(11.488843479621329, 4.971003979024975e+46)",,,,
317,2016-02-24 21:24:00.000,2016-02-24 21:34:00.000,2016-02-24 21:46:00.000,B3.4,-760.12566,-43.7807538,2506,2016-02-24 21:34:43.118,2016-02-24 21:24:10,,,2016-02-24 21:34:43.118,2016-02-24 21:34:43.118,12.84382877560383,8.492319575108308e+45,8.049461864827986,1.7146581398492913e+47,"(12.344370103632786, 1.1275265627315381e+46)","(11.930704258487934, 1.57436372676245e+46)","(10.906789057085298, 2.895660901987227e+46)","(10.692903153078534, 3.916035554765518e+46)","(9.919225724272598, 6.34322357138665e+46)","(9.574740887567515, 7.484674832979926e+46)","(9.503284512233389, 8.064636453170907e+46)",,,,
318,2016-02-25 09:15:00.000,2016-02-25 09:23:00.000,2016-02-25 09:43:00.000,B3.2,-695.4381,-17.3043516,2506,2016-02-25 09:24:14.575,2016-02-25 09:16:00.000,,,2016-02-25 09:24:14.575,2016-02-25 09:24:14.575,9.998037831525604,1.626251661739751e+46,7.434662650579265,1.7258621046577125e+47,"(10.552153263669005, 1.7024836028492265e+46)","(10.238650216858325, 2.0701272654977392e+46)","(10.001692352500609, 2.835900127892468e+46)","(10.19635784383078, 3.5376561692147284e+46)","(9.870686283008512, 5.581579127594376e+46)","(9.476774092888375, 7.411380926590637e+46)","(9.430132895385864, 7.852013012207591e+46)",,,,
319,2016-02-25 10:13:00.000,2016-02-25 10:16:00.000,2016-02-25 10:19:00.000,B3.4,-694.05252,-34.1859396,2506,2016-02-25 10:16:40.265,2016-02-25 10:14:00.000,,,2016-02-25 10:16:40.265,2016-02-25 10:16:40.265,6.10450706459933,1.42928202855292e+47,9.590049423309218,1.4875747462986288e+47,"(22.593690485075207, 1.7109483976289628e+45)","(22.593690485075207, 1.7109483976289628e+45)","(22.593690485075207, 1.7109483976289628e+45)","(22.593690485075207, 1.7109483976289628e+45)","(10.286032678061575, 6.874141503078356e+46)","(8.327665160257123, 1.2538706635119114e+47)","(7.99830425811697, 1.2640510854782072e+47)",,,,
320,2016-02-25 12:59:00.000,2016-02-25 13:00:00.000,2016-02-25 13:06:00.000,B2.4,-359.555958,-371.994732,0,2016-02-25 13:03:00.028,2016-02-25 13:01:10,,,2016-02-25 13:03:00.028,2016-02-25 13:03:00.028,11.93527882743924,2.0468648399643399e+46,8.722654125736293,8.273842652006313e+46,"(14.327994772750454, 4.5106364045846886e+45)","(14.23571129511429, 5.0216253158282e+45)","(14.687892209089144, 5.372933604522254e+45)","(13.330148610562329, 8.794940251958352e+45)","(12.12008307791956, 1.8229166280947715e+46)","(11.385258533086951, 2.726997428829622e+46)","(11.171529638573237, 3.006897663361956e+46)",,,,
321,2016-02-25 19:11:00.000,2016-02-25 19:56:00.000,2016-02-25 20:09:00.000,B8.0,-658.07778,-29.685687,2506,2016-02-25 20:04:14.091,2016-02-25 19:12:00.000,,,2016-02-25 20:04:14.091,2016-02-25 20:04:14.091,7.759243741737708,1.5502818125754632e+47,18.882762217226805,7.1150269276002974e+50,"(11.747690926170561, 1.194278431818274e+46)","(11.471081959447273, 1.5068719085963416e+46)","(10.391722431148088, 2.972061335677979e+46)","(9.772314906515586, 4.585898189924434e+46)","(8.932497114305399, 1.1188798795400826e+47)","(8.581008006453409, 1.9355403260456693e+47)","(8.461327721380986, 2.464367569289393e+47)",,,,
322,2016-02-25 19:17:00.000,2016-02-25 19:56:00.000,2016-02-25 20:30:00.000,B8.0,-658.07712,-29.6845752,2506,2016-02-25 20:04:14.091,2016-02-25 19:18:00.000,,,2016-02-25 20:04:14.091,2016-02-25 20:04:14.091,8.051473917181236,4.33581121372475e+47,18.882885313514564,7.114886655138842e+50,"(10.076637723764621, 2.5423874457511816e+46)","(9.140914485122247, 3.8830724476177274e+46)","(7.9221182834019475, 7.518701497753995e+46)","(7.673156319626857, 1.0341722646277029e+47)","(7.2396008030421175, 1.9387635805878387e+47)","(7.342222034491844, 2.7177564867421395e+47)","(7.328148762860488, 3.2366102699810342e+47)",,,,
323,2016-02-26 05:10:00.000,2016-02-26 05:13:00.000,2016-02-26 05:17:00.000,B2.8,-554.730438,-2.09636418,2506,2016-02-26 05:13:26.201,2016-02-26 05:09:10,,,2016-02-26 05:13:26.201,2016-02-26 05:13:26.201,17.20897199905969,1.3123252061737673e+45,8.879754044197039,1.038944314574874e+47,"(10.937924066155306, 1.665876141658778e+45)","(15.95476241247881, 1.3830353932707695e+45)","(13.634576216260795, 2.5938793501830944e+45)","(17.853683676934217, 2.8687897801995284e+45)","(18.39950185167239, 4.4114421956796486e+45)","(14.008751285042871, 1.7366225680543412e+46)","(13.282046656423216, 2.018195968352078e+46)",,,,
324,2016-02-26 09:43:00.000,2016-02-26 09:51:00.000,2016-02-26 10:06:00.000,C1.0,-511.536408,-15.4951218,2506,2016-02-26 09:50:31.685,2016-02-26 09:44:00.000,,,2016-02-26 09:50:31.685,2016-02-26 09:50:31.685,9.192874638679001,9.625916823242881e+46,8.977021612032209,7.975660934565178e+47,"(7.280023983704729, 1.2552241297552243e+46)","(7.289306884483568, 2.0369655150368512e+46)","(7.771914135519415, 2.7074918363478696e+46)","(8.172942547349857, 4.1851846205295307e+46)","(8.608566987551791, 9.891042694728609e+46)","(8.82621363034399, 1.8407943707640626e+47)","(8.907034482877284, 2.295375225218764e+47)",,,,
325,2016-02-26 21:58:00.000,2016-02-26 22:02:00.000,2016-02-26 22:06:00.000,B3.0,778.29852,374.274696,2507,2016-02-26 22:01:43.415,2016-02-26 21:59:00.000,,,2016-02-26 22:01:43.415,2016-02-26 22:01:43.415,8.228106428112183,4.505359988857079e+46,6.012779344409518,2.3177663859249606e+47,"(10.668421074172727, 1.0770085867568841e+46)","(10.799431848373137, 1.1589550017271616e+46)","(9.677824588526999, 2.2923902864477203e+46)","(9.001696861381525, 3.5084888416022576e+46)","(8.570422337782375, 4.311615937226585e+46)","(8.305394729198742, 5.576609398583948e+46)","(8.129572001209525, 6.598076491406836e+46)",,,,
326,2016-02-27 04:51:00.000,2016-02-27 04:56:00.000,2016-02-27 05:01:00.000,B6.5,-298.38273,-2.85423294,2506,2016-02-27 04:56:14.171,2016-02-27 04:52:40,,,2016-02-27 04:56:14.171,2016-02-27 04:56:14.171,8.13382351500869,5.258508358370235e+46,9.862928932826271,1.938478571806129e+47,"(7.310401768119595, 4.3302832675480617e+46)","(7.656731689128374, 4.2165415005376033e+46)","(8.155533874815164, 4.785488486268465e+46)","(8.490121203505106, 5.706415547915855e+46)","(9.013803247330186, 7.776952490400689e+46)","(9.203514103838133, 1.0262550841820972e+47)","(9.234637554507337, 1.1166059988410307e+47)",,,,
327,2016-02-27 05:16:00.000,2016-02-27 05:21:00.000,2016-02-27 05:26:00.000,B6.3,-345.211662,-21.9169068,2506,2016-02-27 05:21:25.581,2016-02-27 05:17:50,,,2016-02-27 05:21:25.581,2016-02-27 05:21:25.581,9.966837013336336,7.429591326563831e+46,9.444912875566835,2.262337810671474e+47,"(9.084420948402071, 3.1398660401847894e+46)","(9.554088783511835, 3.598968897437071e+46)","(9.98217734649535, 4.683768200879186e+46)","(9.94303307926802, 5.873547010458155e+46)","(9.913445991242531, 8.641900930226459e+46)","(9.842180449792181, 1.1395508240084852e+47)","(9.809464419333104, 1.258325009010209e+47)",,,,
328,2016-02-27 05:44:00.000,2016-02-27 05:55:00.000,2016-02-27 06:01:00.000,C3.3,-345.210024,-21.911358,2506,2016-02-27 05:54:58.748,2016-02-27 05:42:40,,,2016-02-27 05:54:58.748,2016-02-27 05:54:58.748,9.72072746905721,4.315616827269316e+47,11.43860551720088,2.0164957270450403e+48,"(13.751706918938028, nan)","(13.507141294780483, nan)","(12.699635070880081, nan)","(11.206095263378483, 1.3691648560254226e+47)","(10.731709927636738, 3.145764071999166e+47)","(10.807341456604984, 6.430131009201182e+47)","(10.947177760933045, 7.802554486736588e+47)",,,,
329,2016-02-27 11:30:00.000,2016-02-27 11:34:00.000,2016-02-27 11:37:00.000,B2.5,-314.334918,-3.44477532,2506,2016-02-27 11:33:57.185,2016-02-27 11:31:00.000,,,2016-02-27 11:33:57.185,2016-02-27 11:33:57.185,7.993675454629168,2.7454760572209796e+46,8.292061147879053,8.697524773368499e+46,"(18.726536776568196, 2.2872367008833527e+45)","(15.833875886122984, 4.279648636963787e+45)","(10.470146979487527, 1.4803767506060451e+46)","(8.113019209174313, 4.685610669293183e+46)","(7.852778451143246, 5.535944092261124e+46)","(7.703262623362864, 6.329050518131641e+46)","(7.487262861225877, 9.16934649766749e+46)",,,,
330,2016-02-27 15:11:00.000,2016-02-27 15:15:00.000,2016-02-27 15:18:00.000,B2.8,-216.7119,-16.8896496,2506,2016-02-27 15:15:28.508,2016-02-27 15:12:00.000,,,2016-02-27 15:15:28.508,2016-02-27 15:15:28.508,14.690750322701213,3.6983174965792856e+45,9.39371182627184,1.2103944765070887e+47,"(23.736886118783218, 6.1326629311214516e+44)","(17.5330965622436, 2.5425273079460437e+45)","(14.690750322701213, 3.6983174965792856e+45)","(12.226342118737442, 1.0947414497392147e+46)","(9.898349457688822, 3.1119179175974555e+46)","(9.513792013321455, 5.504598563964627e+46)","(9.425254886137202, 6.51223084182286e+46)",,,,
331,2016-02-28 06:30:00.000,2016-02-28 06:56:00.000,2016-02-28 07:11:00.000,B4.5,-167.269854,-15.4587432,2506,2016-02-28 06:54:36.681,2016-02-28 06:31:00.000,,,2016-02-28 06:54:36.681,2016-02-28 06:54:36.681,8.151899120047847,1.7870338297278844e+46,6.7731588864676056,4.168700790586781e+47,"(7.910195553522667, 7.082239687169615e+46)","(7.510366050034341, 9.26688140015085e+46)","(7.233726762374092, 1.1314655998759036e+47)","(7.00450599488525, 1.2337258611855556e+47)","(6.900431969236991, 1.1643389201519367e+47)","(6.621970498415646, 1.4018483174065669e+47)","(6.7519751053237345, 1.4249084192874626e+47)",,,,
332,2016-02-28 11:31:00.000,2016-02-28 11:38:00.000,2016-02-28 11:52:00.000,B4.1,-33.6954792,3.33164112,2506,2016-02-28 11:38:09.195,2016-02-28 11:29:40,,,2016-02-28 11:38:09.195,2016-02-28 11:38:09.195,9.398430484453723,1.326492932639139e+47,9.713505758040878,1.6536289668041458e+47,"(20.70684420884664, 2.0969612827289626e+45)","(20.329973379412458, 2.60851703633804e+45)","(17.629141098944505, 3.3170125527000784e+45)","(15.686100166801035, 5.562291123024558e+45)","(13.808624696787406, 1.2734269419986858e+46)","(12.386788172934116, 3.6338444948196365e+46)","(12.010946463170507, 4.5513597564989e+46)",,,,
333,2016-02-28 17:17:00.000,2016-02-28 17:21:00.000,2016-02-28 17:32:00.000,B2.6,16.882857,20.4214284,2506,2016-02-28 17:21:01.055,2016-02-28 17:18:00.000,,,2016-02-28 17:21:01.055,2016-02-28 17:21:01.055,31.62834910639035,3.200861950512688e+45,9.206514790157222,7.812185839708212e+46,"(21.345713610029012, 5.831263911818545e+45)","(20.31850567144019, 4.8765403411716404e+45)","(25.012846933123047, 4.029594758982656e+45)","(30.290479440508506, 3.117836513068669e+45)","(26.57490758060052, 5.087280491351635e+45)","(23.196939405587162, 7.949977759800566e+45)","(21.595481574425246, 1.2788193542591398e+46)",,,,
334,2016-02-29 04:19:00.000,2016-02-29 04:29:00.000,2016-02-29 04:41:00.000,B6.9,50.2740018,-30.5375346,2506,2016-02-29 04:29:57.431,2016-02-29 04:20:00.000,,,2016-02-29 04:29:57.431,2016-02-29 04:29:57.431,25.235523111414963,2.2910652022630245e+46,7.178681225881867,6.953540525696658e+47,"(20.570303424801764, 2.6638590595934934e+46)","(20.570303424801764, 2.6638590595934934e+46)","(9.243670790223739, 1.8394486536429125e+47)","(7.7585563887495175, 1.8072187111897995e+47)","(7.68876473485608, 2.2982250421099974e+47)","(7.743548373236601, 2.8947785584823086e+47)","(7.7423292847043355, 3.204119955322172e+47)",,,,
335,2016-02-29 16:43:00.000,2016-02-29 17:06:00.000,2016-02-29 17:27:00.000,B5.2,-965.42106,69.101604,0,2016-02-29 17:06:45.075,2016-02-29 16:44:00.000,,,2016-02-29 17:06:45.075,2016-02-29 17:06:45.075,23.873718970811343,,6.972083732395148,4.400369216146806e+47,"(29.90469259527006, nan)","(22.072129159550528, 1.699655647426864e+46)","(15.783111271484394, 1.4819274216655642e+46)","(13.229257265892286, 2.3481176258311545e+46)","(10.282311339949864, 1.2568440281494718e+47)","(9.570748452202578, 1.2964861453304031e+47)","(9.467996095303745, 1.3864111755170357e+47)",,,,
336,2016-03-01 00:46:00.000,2016-03-01 00:52:00.000,2016-03-01 00:56:00.000,B6.2,-964.00446,85.798884,2511,2016-03-01 00:52:09.305,2016-03-01 00:47:00.000,,,2016-03-01 00:52:09.305,2016-03-01 00:52:09.305,,,8.593209210425245,4.3071833777094945e+47,"(22.03448216357463, 2.960707219838126e+45)","(18.92107134618675, 3.887814960646275e+45)","(15.465816509494793, 8.155870434470117e+45)","(14.586389938898472, 1.0447887196754776e+46)","(13.142164430538573, 2.3946352758851105e+46)","(12.334077536024699, 5.561392452567872e+46)","(11.997190275651347, 7.983786081119306e+46)",,,,
337,2016-03-01 07:50:00.000,2016-03-01 09:36:00.000,2016-03-01 09:50:00.000,B2.7,-845.05914,254.142774,2513,2016-03-01 09:35:55.558,2016-03-01 07:51:00.000,,,2016-03-01 09:35:55.558,2016-03-01 09:35:55.558,18.93662499812495,1.9562612363871124e+45,,,"(13.977160381795187, 1.2652987153670266e+46)","(12.50073923064766, 2.0029877587435134e+46)","(10.720161864929716, 3.9591471353810687e+46)","(9.997403424782782, 4.3950891321741556e+46)","(9.039188946110636, 5.659966345918389e+46)","(8.429079946876803, 6.427323050543243e+46)","(7.9821675586207315, 6.427323050543243e+46)",,,,
338,2016-03-01 16:12:00.000,2016-03-01 16:17:00.000,2016-03-01 16:33:00.000,B2.4,466.480962,-28.2729462,2506,2016-03-01 16:17:27.861,2016-03-01 16:13:00.000,,,2016-03-01 16:17:27.861,2016-03-01 16:17:27.861,10.28724268673827,2.2086707841938544e+46,3.2152729799043738,1.1625964985238727e+48,"(10.865911170749019, 1.0158122831969012e+46)","(11.39699938492964, 1.0842527039332529e+46)","(10.99301244596144, 1.446118001377868e+46)","(10.53178337588956, 1.7443306081615602e+46)","(10.332951467745538, 2.3109738234660873e+46)","(10.454762067329872, 2.7006060263839945e+46)","(10.259426196339954, 2.980307341348473e+46)",,,,
339,2016-03-01 17:34:00.000,2016-03-01 17:57:00.000,2016-03-01 18:03:00.000,B3.4,-951.34044,88.12086,2511,2016-03-01 17:57:28.421,2016-03-01 17:35:00.000,,,2016-03-01 17:57:28.421,2016-03-01 17:57:28.421,40.62925087407695,2.1636621205085992e+45,6.565090716148276,2.4696986514955047e+47,"(20.649517056835546, 2.346128702269103e+45)","(20.649517056835553, 2.3461287022691036e+45)","(20.407018546544826, 2.338830038998683e+45)","(17.233784913418198, 6.101461940802053e+45)","(13.489442904934807, 1.7609555451392426e+46)","(9.734676011643213, 4.772407875149439e+46)","(9.087372856798648, 5.85749301315611e+46)",,,,
340,2016-03-01 17:44:00.000,2016-03-01 17:57:00.000,2016-03-01 18:08:00.000,B3.5,-951.33876,88.12089,2511,2016-03-01 17:57:28.421,2016-03-01 17:45:00.000,,,2016-03-01 17:57:28.421,2016-03-01 17:57:28.421,11.004372982629135,1.027824304587018e+46,5.8686709431620825,2.909779530596025e+47,"(8.259174967168711, 1.4873334800442262e+46)","(10.08930697747566, 1.1809940297394208e+46)","(10.08930697747566, 1.1809940297394208e+46)","(7.314996102000673, 3.7775915499294554e+46)","(6.655518736536417, 5.048042513791433e+46)","(6.478254405015482, 6.880303126747917e+46)","(6.4566782335550865, 7.029628463659031e+46)",,,,
341,2016-03-02 21:08:00.000,2016-03-02 21:45:00.000,2016-03-02 22:20:00.000,B2.7,687.5436,-83.535582,2506,2016-03-02 21:45:10.515,2016-03-02 21:09:00.000,,,2016-03-02 21:45:10.515,2016-03-02 21:45:10.515,24.944746628336123,1.2365898500357307e+45,5.676855584326779,2.3203810854986835e+47,"(26.06187851345483, 2.3790855719874222e+45)","(23.453889646370353, 3.818526979204318e+45)","(15.304260727798425, 1.8267562494203785e+46)","(12.776064479438839, 3.12365104440157e+46)","(11.81895856963512, 5.066960110998251e+46)","(9.972879942297844, 1.0926209575994723e+47)","(9.16320306223898, 1.21176889436538e+47)",,,,
342,2016-03-03 01:36:00.000,2016-03-03 02:03:00.000,2016-03-03 02:57:00.000,B4.6,-866.34966,153.751758,2511,2016-03-03 02:03:15.331,2016-03-03 01:37:00.000,,,2016-03-03 02:03:15.331,2016-03-03 02:03:15.331,39.811626396551915,1.2073251522023246e+45,6.3645598355366095,4.765816612190156e+47,"(15.42284316316706, 1.8050080050905364e+46)","(12.911836094737998, 1.9046311077309355e+46)","(9.931616362484345, 4.68926499252815e+46)","(8.161242787838086, 1.2919908127778661e+47)","(7.180710671693672, 1.6483402514882032e+47)","(6.9912335435206305, 2.002487187223605e+47)","(6.904462968171069, 2.1903677677623005e+47)",,,,
343,2016-03-03 15:19:00.000,2016-03-03 15:50:00.000,2016-03-03 16:08:00.000,B5.2,-200.506794,1.4651331,0,2016-03-03 15:49:28.568,2016-03-03 15:43:40,,,2016-03-03 15:49:28.568,2016-03-03 15:49:28.568,10.719514782859237,1.6310219271989017e+46,8.443764528702848,1.7686226379678153e+47,"(11.011414811703384, 1.4038144935896163e+46)","(10.6579139107521, 1.5882932823026192e+46)","(10.558772642527956, 2.0682922577034812e+46)","(10.09703409202078, 2.786342389540866e+46)","(9.786008538244321, 4.062373090428306e+46)","(9.435172134582897, 5.84125592623455e+46)","(9.285215048302492, 6.759652435355679e+46)",,,,
344,2016-03-03 15:19:00.000,2016-03-03 15:50:00.000,2016-03-03 16:08:00.000,B5.2,-898.97622,191.566872,2513,2016-03-03 15:49:28.568,2016-03-03 15:43:40,,,2016-03-03 15:49:28.568,2016-03-03 15:49:28.568,10.719514782859237,1.6310219271989017e+46,8.443764528702848,1.7686226379678153e+47,"(11.011414811703384, 1.4038144935896163e+46)","(10.6579139107521, 1.5882932823026192e+46)","(10.558772642527956, 2.0682922577034812e+46)","(10.09703409202078, 2.786342389540866e+46)","(9.786008538244321, 4.062373090428306e+46)","(9.435172134582897, 5.84125592623455e+46)","(9.285215048302492, 6.759652435355679e+46)",,,,
345,2016-03-03 15:22:00.000,2016-03-03 15:50:00.000,2016-03-03 16:12:00.000,B5.2,-898.97574,191.56683,2513,2016-03-03 15:49:28.568,2016-03-03 15:42:10,,,2016-03-03 15:49:28.568,2016-03-03 15:49:28.568,6.93867958416092,6.23202235287594e+46,8.101398054667472,2.249329264062663e+47,"(7.567057405055495, 4.1680163939133685e+46)","(7.19822849617081, 5.073542968115792e+46)","(6.829242895275927, 7.166213555113382e+46)","(7.342998388631979, 6.775768119644086e+46)","(7.628444281698259, 7.447508858400478e+46)","(7.788103305401169, 8.82427419445191e+46)","(7.795199143006115, 9.778998926957817e+46)",,,,
346,2016-03-04 06:15:00.000,2016-03-04 06:30:00.000,2016-03-04 06:49:00.000,B3.0,-682.22274,186.646152,2511,2016-03-04 06:30:22.821,2016-03-04 06:16:00.000,,,2016-03-04 06:30:22.821,2016-03-04 06:30:22.821,12.106845555462318,3.626100757836666e+45,6.825340453888201,2.032809511165071e+47,"(16.26640260041445, 3.626100757836666e+45)","(15.639423339277107, 4.864075332781798e+45)","(11.073192277162054, 1.2204035877626485e+46)","(10.550253602342615, 1.7837320453017985e+46)","(9.690019131218124, 2.4735230985386634e+46)","(8.521370853986918, 7.48737679917763e+46)","(8.03368320885081, 9.96164737406914e+46)",,,,
347,2016-03-04 06:15:00.000,2016-03-04 06:30:00.000,2016-03-04 06:49:00.000,B3.0,-183.564156,-15.0115776,0,2016-03-04 06:30:22.821,2016-03-04 06:16:00.000,,,2016-03-04 06:30:22.821,2016-03-04 06:30:22.821,12.106845555462318,3.626100757836666e+45,6.825340453888201,2.032809511165071e+47,"(16.26640260041445, 3.626100757836666e+45)","(15.639423339277107, 4.864075332781798e+45)","(11.073192277162054, 1.2204035877626485e+46)","(10.550253602342615, 1.7837320453017985e+46)","(9.690019131218124, 2.4735230985386634e+46)","(8.521370853986918, 7.48737679917763e+46)","(8.03368320885081, 9.96164737406914e+46)",,,,
348,2016-03-04 07:47:00.000,2016-03-04 07:51:00.000,2016-03-04 07:54:00.000,B3.2,32.888898,351.883968,2514,2016-03-04 07:51:59.528,2016-03-04 07:48:00.000,,,2016-03-04 07:51:59.528,2016-03-04 07:51:59.528,26.966141276708722,8.019895534211674e+45,8.57367458345891,1.7371319597958865e+47,"(38.34215802721354, 2.106283401804744e+45)","(42.89178557616806, 1.8505663675720195e+45)","(25.819193239442786, 7.960237484852861e+45)","(18.95865353977164, 2.3355735010283597e+46)","(13.40737419675554, 9.890252280034393e+46)","(11.539000709411328, 9.46837906144919e+46)","(11.119732138656996, 9.719733207879902e+46)",,,,
349,2016-03-04 08:28:00.000,2016-03-04 09:00:00.000,2016-03-04 09:21:00.000,C1.1,880.81764,-103.1847,2506,2016-03-04 08:45:12.318,2016-03-04 08:31:40,,,2016-03-04 08:45:12.318,2016-03-04 08:45:12.318,9.040467431142822,2.1036888693532563e+47,8.794424926311466,3.899256501829151e+47,"(18.8095980600106, 8.000020712224834e+45)","(16.877584253492188, 1.23310997235171e+46)","(15.17216506826712, 1.9541686052300494e+46)","(13.663482060643904, 3.327161229514536e+46)","(12.109268056441087, 6.433966157430009e+46)","(11.323264138973048, 1.020653186722274e+47)","(11.027977952852764, 1.2322752127207707e+47)",,,,
350,2016-03-05 00:35:00.000,2016-03-05 00:40:00.000,2016-03-05 00:47:00.000,B3.6,937.9089,-73.041924,2506,2016-03-05 00:40:16.661,2016-03-05 00:36:10,,,2016-03-05 00:40:16.661,2016-03-05 00:40:16.661,8.770449404295848,1.2597570466308362e+46,7.624989299884913,1.9459318620551506e+47,"(8.812093947090052, 1.4450356787807428e+46)","(8.595251833453597, 1.8423184755578905e+46)","(8.990191048152886, 2.0619270063730219e+46)","(9.48789868903734, 2.3545379830249645e+46)","(9.68103510667953, 3.6171523368116186e+46)","(9.55926957217573, 5.216781444215501e+46)","(9.462243813826854, 6.080245393525101e+46)",,,,
351,2016-03-05 00:35:00.000,2016-03-05 00:40:00.000,2016-03-05 00:47:00.000,B3.6,934.0605,-70.986306,2506,2016-03-05 00:40:16.661,2016-03-05 00:36:10,,,2016-03-05 00:40:16.661,2016-03-05 00:40:16.661,8.770449404295848,1.2597570466308362e+46,7.624989299884913,1.9459318620551506e+47,"(8.812093947090052, 1.4450356787807428e+46)","(8.595251833453597, 1.8423184755578905e+46)","(8.990191048152886, 2.0619270063730219e+46)","(9.48789868903734, 2.3545379830249645e+46)","(9.68103510667953, 3.6171523368116186e+46)","(9.55926957217573, 5.216781444215501e+46)","(9.462243813826854, 6.080245393525101e+46)",,,,
352,2016-03-05 03:16:00.000,2016-03-05 03:22:00.000,2016-03-05 03:36:00.000,B4.4,267.522516,84.099816,2515,2016-03-05 03:22:40.965,2016-03-05 03:17:00.000,,,2016-03-05 03:22:40.965,2016-03-05 03:22:40.965,16.803425362452096,1.266876720739763e+45,7.243040632868512,3.6123404677500794e+47,"(16.803425362452096, 1.266876720739763e+45)","(13.873710672688413, 4.789244743034058e+45)","(9.423222295303967, 3.075064104661104e+46)","(8.35368577444787, 5.853095837851484e+46)","(7.987714948428446, 1.0040198418764702e+47)","(7.717799860097173, 1.542059673083105e+47)","(7.630997940952221, 1.7758822906993066e+47)",,,,
353,2016-03-05 03:16:00.000,2016-03-05 03:22:00.000,2016-03-05 03:36:00.000,B4.4,267.522516,84.099816,2515,2016-03-05 03:22:40.965,2016-03-05 03:17:00.000,,,2016-03-05 03:22:40.965,2016-03-05 03:22:40.965,16.803425362452096,1.266876720739763e+45,7.243040632868512,3.6123404677500794e+47,"(16.803425362452096, 1.266876720739763e+45)","(13.873710672688413, 4.789244743034058e+45)","(9.423222295303967, 3.075064104661104e+46)","(8.35368577444787, 5.853095837851484e+46)","(7.987714948428446, 1.0040198418764702e+47)","(7.717799860097173, 1.542059673083105e+47)","(7.630997940952221, 1.7758822906993066e+47)",,,,
354,2016-03-05 10:48:00.000,2016-03-05 10:56:00.000,2016-03-05 11:04:00.000,B4.7,956.94924,-129.280692,2506,2016-03-05 10:56:32.875,2016-03-05 10:49:00.000,,,2016-03-05 10:56:32.875,2016-03-05 10:56:32.875,9.303328090427808,9.854314087127976e+46,7.355615411341023,3.2278467405684996e+47,"(9.891090347906513, 5.113128931953834e+46)","(9.043805511438261, 7.434978372654889e+46)","(9.163742786456543, 6.416143539433358e+46)","(9.2327191582035, 6.600084662305608e+46)","(9.261499977749175, 8.646718810506018e+46)","(9.026661703894268, 1.1710896169502381e+47)","(8.969689261347535, 1.2899780375423112e+47)",,,,
355,2016-03-05 10:48:00.000,2016-03-05 10:56:00.000,2016-03-05 11:04:00.000,B4.7,956.94924,-129.280692,2506,2016-03-05 10:56:32.875,2016-03-05 10:49:00.000,,,2016-03-05 10:56:32.875,2016-03-05 10:56:32.875,9.303328090427808,9.854314087127976e+46,7.355615411341023,3.2278467405684996e+47,"(9.891090347906513, 5.113128931953834e+46)","(9.043805511438261, 7.434978372654889e+46)","(9.163742786456543, 6.416143539433358e+46)","(9.2327191582035, 6.600084662305608e+46)","(9.261499977749175, 8.646718810506018e+46)","(9.026661703894268, 1.1710896169502381e+47)","(8.969689261347535, 1.2899780375423112e+47)",,,,
356,2016-03-05 20:37:00.000,2016-03-05 21:29:00.000,2016-03-05 22:10:00.000,B4.1,951.58968,-162.358524,2506,2016-03-05 21:30:13.451,2016-03-05 20:38:00.000,,,2016-03-05 21:30:13.451,2016-03-05 21:30:13.451,12.537198299902887,1.5904540164085202e+46,5.998141152283456,4.2288690776994176e+47,"(8.154046252680908, 7.963045887640858e+46)","(7.657303716810779, 8.848858356390663e+46)","(7.276479996266173, 9.911338560993327e+46)","(7.24574960250266, 9.844175288399434e+46)","(6.742891449858817, 2.0707704197931355e+47)","(6.621361818275583, 2.0260591497645868e+47)","(6.633836971949219, 2.0467850138928626e+47)",,,,
357,2016-03-06 04:58:00.000,2016-03-06 05:12:00.000,2016-03-06 05:19:00.000,B7.2,294.429114,298.080558,2512,2016-03-06 05:12:14.935,2016-03-06 04:59:00.000,,,2016-03-06 05:12:14.935,2016-03-06 05:12:14.935,,,7.875023621643993,6.102755391598947e+47,"(7.59099541342222, 3.9751707719836357e+46)","(7.682174071695366, 4.423590998544472e+46)","(8.023789524210407, 5.5192903073033e+46)","(8.145566567120078, 6.948777778193632e+46)","(8.164846524009942, 1.011797250617086e+47)","(8.170731679378374, 1.3386056309852908e+47)","(8.105994742548875, 1.5391404966883018e+47)",,,,
